goodreads_book_id,tag_id,count
186103,22973,216
186103,26771,216
186103,26837,206
186103,8717,199
186103,11743,199
186103,27199,158
186103,14821,148
186103,5207,144
186103,31723,126
186103,29452,119
186103,31617,118
186103,22743,99
186103,29011,91
186103,26138,72
186103,33012,66
186103,18045,65
186103,26943,60
186103,10064,50
186103,10059,43
186103,26894,40
186103,26785,32
186103,33009,30
186103,33153,30
186103,15169,29
186103,33124,29
186103,29464,29
186103,22753,28
186103,30521,28
186103,11590,27
186103,31756,27
186103,9221,26
186103,10197,25
186103,33023,23
186103,20849,22
186103,1691,21
186103,22034,21
186103,25147,21
186103,1642,21
186103,31727,20
186103,32996,19
186103,32352,19
186103,32586,17
186103,23000,17
186103,20939,16
186103,27556,16
186103,1540,16
186103,14370,16
186103,26816,16
186103,33113,16
186103,25145,16
186103,23195,16
186103,8055,15
186103,22983,15
186103,33035,15
186103,12035,15
186103,11370,14
186103,20774,13
186103,26897,13
186103,14064,13
186103,30358,13
186103,18054,13
186103,8922,13
186103,24960,12
186103,19524,12
186103,9477,12
186103,2104,11
186103,10210,11
186103,18051,11
186103,25146,11
186103,6828,10
186103,11505,10
186103,27535,10
186103,33125,10
186103,29457,10
186103,25149,10
186103,25506,10
186103,9484,10
186103,28300,10
186103,32099,9
186103,24992,9
186103,30860,9
186103,617,9
186103,11366,9
186103,26921,9
186103,6443,9
186103,9573,9
186103,17213,8
186103,4949,8
186103,25822,8
186103,5481,8
186103,12709,8
186103,27766,8
186103,30811,8
186103,29473,8
186669,30574,1240
186669,11305,794
186669,11743,227
186669,14487,178
186669,11557,158
186669,8717,134
186669,16203,132
186669,22743,103
186669,33114,101
186669,14467,88
186669,5207,54
186669,26138,48
186669,9221,36
186669,27199,34
186669,29190,34
186669,16205,31
186669,32989,29
186669,14484,28
186669,3216,28
186669,22753,26
186669,1691,25
186669,21989,25
186669,3218,25
186669,11370,24
186669,3392,24
186669,18045,23
186669,11590,22
186669,18022,21
186669,3358,18
186669,14552,18
186669,22034,17
186669,20849,17
186669,29238,17
186669,3389,16
186669,1642,16
186669,26533,16
186669,20774,15
186669,30521,15
186669,5090,12
186669,3371,12
186669,24960,11
186669,26785,11
186669,3465,11
186669,10644,10
186669,10731,10
186669,27403,10
186669,14361,10
186669,18886,9
186669,29452,9
186669,26897,9
186669,26126,9
186669,11643,9
186669,32130,9
186669,22509,9
186669,11396,9
186669,15169,8
186669,33009,8
186669,22689,8
186669,10197,8
186669,9886,8
186669,11978,8
186669,28300,8
186669,22573,8
186669,6828,7
186669,22352,7
186669,18367,7
186669,3265,7
186669,15513,7
186669,615,6
186669,5444,6
186669,23037,6
186669,10210,6
186669,3379,6
186669,25148,6
186669,25169,6
186669,11376,6
186669,33113,6
186669,10729,6
186669,20125,6
186669,8656,6
186669,2173,6
186669,29011,5
186669,30573,5
186669,26842,5
186669,6829,5
186669,32586,5
186669,25149,5
186669,13098,5
186669,7654,5
186669,27412,5
186669,14752,5
186669,617,5
186669,16218,5
186669,11705,5
186669,22363,5
186669,16381,5
186669,3225,5
186669,14177,5
186669,21598,5
186669,11773,4
187181,30574,20704
187181,11743,1456
187181,7457,777
187181,11557,761
187181,14487,371
187181,33114,319
187181,8717,238
187181,16383,208
187181,25647,197
187181,18367,163
187181,7404,144
187181,26735,144
187181,4949,136
187181,5207,128
187181,22743,127
187181,16680,114
187181,22034,113
187181,32989,102
187181,14467,89
187181,7852,82
187181,25114,71
187181,14370,65
187181,1642,61
187181,12948,57
187181,18326,52
187181,26740,50
187181,21989,46
187181,8067,45
187181,12315,45
187181,14552,43
187181,1659,42
187181,2104,41
187181,2277,41
187181,21437,41
187181,25438,41
187181,2313,38
187181,25685,38
187181,24960,33
187181,9221,33
187181,8055,33
187181,22753,32
187181,18045,32
187181,12600,32
187181,2312,30
187181,16679,29
187181,22689,28
187181,4985,28
187181,16386,26
187181,16391,26
187181,923,25
187181,32917,25
187181,18318,24
187181,6544,24
187181,11590,23
187181,7423,23
187181,11505,22
187181,3392,22
187181,20849,21
187181,27535,21
187181,30521,21
187181,25171,21
187181,26752,20
187181,25761,20
187181,4959,19
187181,4514,19
187181,3389,18
187181,29452,18
187181,33012,18
187181,20288,18
187181,32586,18
187181,11221,18
187181,20282,18
187181,28964,18
187181,11497,17
187181,20824,17
187181,33124,17
187181,3358,17
187181,25191,17
187181,20774,16
187181,3371,16
187181,14764,16
187181,5051,16
187181,7417,16
187181,16390,16
187181,6828,15
187181,33165,15
187181,28384,15
187181,22111,15
187181,15169,14
187181,26754,14
187181,16397,14
187181,10644,13
187181,30573,13
187181,30672,13
187181,18292,13
187181,25506,13
187181,20622,13
187181,30860,12
187181,18600,12
187181,450,12
187811,30574,2685
187811,33114,1312
187811,11557,870
187811,22973,709
187811,11305,689
187811,32989,674
187811,13150,441
187811,26138,428
187811,27199,362
187811,8717,293
187811,19689,254
187811,29011,246
187811,5207,225
187811,11743,210
187811,20939,188
187811,6750,185
187811,29452,161
187811,22743,140
187811,31617,116
187811,22983,98
187811,11590,90
187811,8055,88
187811,13141,76
187811,14370,60
187811,29954,55
187811,6828,54
187811,18045,53
187811,33035,53
187811,24960,52
187811,33012,52
187811,10197,52
187811,30521,48
187811,33009,46
187811,22753,45
187811,15169,45
187811,33124,43
187811,29464,42
187811,19632,41
187811,17213,39
187811,10210,37
187811,20774,36
187811,3389,36
187811,1078,33
187811,14064,32
187811,9221,31
187811,10093,31
187811,19524,31
187811,12035,31
187811,2104,30
187811,15048,30
187811,32996,29
187811,11366,29
187811,25765,28
187811,18886,27
187811,1691,27
187811,11497,27
187811,1128,25
187811,23037,25
187811,25152,24
187811,32586,24
187811,33023,24
187811,11370,23
187811,12680,23
187811,26785,22
187811,5090,22
187811,11550,22
187811,29492,22
187811,22689,20
187811,33153,20
187811,11505,19
187811,6838,19
187811,25167,19
187811,29457,19
187811,25147,19
187811,10094,19
187811,1540,19
187811,26771,19
187811,5481,19
187811,19983,19
187811,22977,19
187811,25151,18
187811,3392,17
187811,10644,17
187811,27535,17
187811,24992,17
187811,20849,16
187811,25150,16
187811,30573,16
187811,6829,16
187811,18054,16
187811,26735,16
187811,25148,16
187811,22944,16
187811,6766,16
187811,1010,16
187811,13145,16
187811,32973,16
187811,26837,15
187811,11988,15
187811,7924,15
187812,30574,10321
187812,33114,1062
187812,11305,786
187812,11557,531
187812,32989,529
187812,26138,421
187812,8717,221
187812,19689,215
187812,5207,214
187812,6750,214
187812,11743,166
187812,29452,150
187812,21024,129
187812,22743,128
187812,22973,106
187812,25799,106
187812,18886,83
187812,3140,83
187812,8055,77
187812,14370,67
187812,31617,60
187812,33009,56
187812,29011,55
187812,33012,52
187812,18045,49
187812,29464,47
187812,22753,41
187812,6828,41
187812,3389,41
187812,33124,41
187812,3142,40
187812,20939,39
187812,28525,39
187812,11590,38
187812,20774,32
187812,24960,31
187812,19983,31
187812,17276,31
187812,32996,30
187812,3392,29
187812,3371,29
187812,15169,27
187812,25798,27
187812,10197,26
187812,25146,26
187812,27199,25
187812,14487,24
187812,25617,24
187812,1691,23
187812,10210,23
187812,32586,22
187812,1078,22
187812,33023,22
187812,33153,21
187812,33045,21
187812,2104,20
187812,14467,20
187812,11152,20
187812,27535,19
187812,17213,19
187812,30521,19
187812,29457,19
187812,18054,19
187812,11505,18
187812,11497,18
187812,25147,18
187812,25438,18
187812,29490,18
187812,6838,17
187812,5481,17
187812,12135,17
187812,5090,16
187812,11148,16
187812,11162,16
187812,5036,16
187812,28528,16
187812,9221,15
187812,11370,15
187812,20849,15
187812,26735,15
187812,28532,15
187812,6829,14
187812,10093,14
187812,15048,14
187812,617,14
187812,1010,14
187812,22034,13
187812,6729,13
187812,26305,13
187812,29492,13
187812,11161,13
187812,25765,12
187812,18640,12
187812,3377,12
187812,22983,12
187812,19699,12
187812,13794,12
187812,33121,12
187812,28533,12
187812,29480,12
188572,30574,83929
188572,8717,13547
188572,7457,3033
188572,20939,2262
188572,11557,2067
188572,11743,1571
188572,22743,591
188572,5207,493
188572,7404,491
188572,8517,409
188572,17213,320
188572,27669,314
188572,27575,267
188572,18367,220
188572,9336,208
188572,20926,204
188572,11590,195
188572,22753,194
188572,14487,151
188572,20994,139
188572,9221,125
188572,10197,124
188572,1691,121
188572,30358,112
188572,30521,107
188572,7423,105
188572,22330,89
188572,5751,87
188572,10210,84
188572,22034,83
188572,20811,82
188572,27573,81
188572,14467,79
188572,27199,78
188572,20774,78
188572,18045,78
188572,10644,74
188572,8527,74
188572,20849,73
188572,7478,66
188572,1642,65
188572,17217,64
188572,15169,61
188572,3389,61
188572,20989,61
188572,3358,58
188572,8533,57
188572,3392,53
188572,10094,52
188572,2104,49
188572,5090,48
188572,20957,48
188572,10641,47
188572,31859,47
188572,10093,46
188572,509,46
188572,11497,44
188572,3135,44
188572,32586,43
188572,7417,43
188572,11505,42
188572,29076,42
188572,5776,41
188572,22689,40
188572,9343,40
188572,31505,39
188572,30635,38
188572,3371,37
188572,27535,37
188572,2690,37
188572,22352,34
188572,21989,33
188572,7422,33
188572,22733,33
188572,14721,33
188572,30672,31
188572,20963,31
188572,29316,31
188572,14064,30
188572,9360,29
188572,1659,29
188572,24960,28
188572,8518,28
188572,7658,28
188572,23349,28
188572,1416,27
188572,22333,27
188572,7654,27
188572,22816,26
188572,23157,26
188572,6828,25
188572,12948,25
188572,10658,25
188572,14764,24
188572,20824,23
188572,5444,23
188572,29716,23
188572,20781,22
188572,21815,22
188572,11765,22
189182,30574,3658
189182,23605,398
189182,6953,348
189182,6895,292
189182,6888,235
189182,6857,232
189182,17124,106
189182,11743,105
189182,6960,104
189182,23596,92
189182,17129,80
189182,2580,76
189182,6828,67
189182,11557,58
189182,7009,55
189182,7457,50
189182,6838,46
189182,6914,33
189182,8717,31
189182,6920,31
189182,5207,26
189182,7404,25
189182,25014,23
189182,4647,23
189182,22743,22
189182,6866,22
189182,14779,20
189182,6984,19
189182,23595,19
189182,11513,19
189182,26735,18
189182,6931,17
189182,17210,17
189182,11719,17
189182,17086,16
189182,17094,16
189182,9987,16
189182,6977,15
189182,11305,14
189182,6891,14
189182,3216,14
189182,12076,14
189182,18045,13
189182,25020,13
189182,23624,13
189182,9221,12
189182,20622,12
189182,1691,11
189182,6976,11
189182,24224,11
189182,6829,10
189182,28108,10
189182,12323,10
189182,5161,10
189182,16799,9
189182,6847,9
189182,11221,9
189182,20785,9
189182,15285,9
189182,17158,9
189182,25234,8
189182,33165,8
189182,6905,8
189182,28776,8
189182,11542,8
189182,33114,7
189182,6995,7
189182,8656,7
189182,2573,7
189182,13053,7
189182,18418,7
189182,259,7
189182,30521,6
189182,14764,6
189182,6840,6
189182,6973,6
189182,10397,6
189182,17090,6
189182,14782,6
189182,543,6
189182,257,6
189182,22753,5
189182,1128,5
189182,6909,5
189182,25033,5
189182,25034,5
189182,5427,5
189182,6886,5
189182,25305,5
189182,420,5
189182,6841,5
189182,6959,5
189182,25329,5
189182,6929,5
189182,28110,5
189182,27535,4
189182,17113,4
189182,17160,4
189182,25335,4
189182,12077,4
189802,30574,1209
189802,11305,206
189802,11743,205
189802,22743,190
189802,9037,158
189802,9221,143
189802,10731,109
189802,26785,94
189802,5207,86
189802,14361,78
189802,11370,53
189802,10270,53
189802,27199,52
189802,18886,49
189802,26897,46
189802,33114,40
189802,26842,33
189802,11590,31
189802,22753,26
189802,1691,26
189802,11376,26
189802,10729,26
189802,4223,25
189802,10271,24
189802,11557,23
189802,18045,21
189802,11336,20
189802,20774,19
189802,26771,18
189802,1642,17
189802,10210,17
189802,22944,17
189802,20849,16
189802,30521,16
189802,10197,16
189802,8717,15
189802,27403,15
189802,32989,14
189802,24960,14
189802,15169,13
189802,11340,13
189802,7415,13
189802,6828,12
189802,27535,12
189802,11773,12
189802,22689,11
189802,28300,11
189802,26774,11
189802,27412,10
189802,25104,10
189802,5090,9
189802,26837,9
189802,27401,9
189802,11372,9
189802,22933,9
189802,11378,9
189802,3392,8
189802,25234,8
189802,10644,8
189802,3371,8
189802,11367,8
189802,18990,8
189802,30860,8
189802,23549,8
189802,13320,8
189802,2104,7
189802,25765,7
189802,3389,7
189802,22034,7
189802,17213,7
189802,5481,7
189802,26838,7
189802,26898,7
189802,1654,7
189802,13962,7
189802,11315,7
189802,14092,7
189802,25220,7
189802,11379,7
189802,14311,7
189802,11505,6
189802,24964,6
189802,21989,6
189802,14764,6
189802,11386,6
189802,11396,6
189802,13005,6
189802,29644,6
189802,7457,5
189802,32654,5
189802,26138,5
189802,11595,5
189802,11314,5
189802,10093,5
189802,26816,5
189802,20811,5
189802,11524,5
189802,29149,5
189802,11310,5
189802,4224,5
190115,30574,1571
190115,8717,449
190115,28384,97
190115,28341,86
190115,21689,63
190115,27095,46
190115,24526,25
190115,21773,23
190115,21392,19
190115,11557,11
190115,22743,11
190115,9221,9
190115,14128,9
190115,22753,8
190115,23471,8
190115,23334,8
190115,23343,8
190115,19837,8
190115,28335,7
190115,5207,6
190115,15626,6
190115,27111,6
190115,19841,6
190115,25674,6
190115,20849,5
190115,20109,5
190115,19839,5
190115,20774,4
190115,30521,4
190115,25562,4
190115,27089,4
190115,15624,4
190115,21374,4
190115,22733,4
190115,10616,4
190115,2865,4
190115,20107,4
190115,3389,3
190115,3392,3
190115,18045,3
190115,3371,3
190115,14764,3
190115,32586,3
190115,3379,3
190115,25506,3
190115,25647,3
190115,23323,3
190115,30339,3
190115,28997,3
190115,6307,3
190115,27081,3
190115,6828,2
190115,22689,2
190115,22352,2
190115,4949,2
190115,1416,2
190115,31505,2
190115,9484,2
190115,21739,2
190115,11978,2
190115,32099,2
190115,8346,2
190115,28740,2
190115,1669,2
190115,20125,2
190115,11166,2
190115,14134,2
190115,28400,2
190115,21915,2
190115,10849,2
190115,22664,2
190115,30807,2
190115,13744,2
190115,7577,2
190115,22660,2
190115,28363,2
190115,29173,2
190115,28395,2
190115,18922,2
190115,27090,2
190115,32314,2
190115,28401,2
190115,6547,2
190115,3283,2
190115,18154,2
190115,28372,2
190115,20922,2
190115,25261,2
190115,28405,2
190115,23349,1
190115,4398,1
190115,5442,1
190115,25057,1
190115,16770,1
190115,29369,1
190115,29281,1
190115,19838,1
190115,4395,1
190115,6375,1
190115,27003,1
190344,30574,3530
190344,8717,186
190344,6857,160
190344,6953,139
190344,10671,126
190344,6828,109
190344,11743,100
190344,11557,61
190344,6888,59
190344,6840,44
190344,27199,43
190344,5207,40
190344,19012,40
190344,6895,39
190344,22743,38
190344,7457,38
190344,6829,38
190344,17124,34
190344,26761,34
190344,33114,33
190344,26735,29
190344,4834,29
190344,6960,28
190344,6847,25
190344,11590,20
190344,6866,18
190344,25034,16
190344,1691,15
190344,19974,14
190344,22753,13
190344,24960,13
190344,21989,13
190344,5161,13
190344,15513,13
190344,5751,12
190344,17129,12
190344,12600,12
190344,25033,12
190344,6838,11
190344,6973,11
190344,20774,10
190344,6909,10
190344,6843,10
190344,4823,10
190344,15169,8
190344,10641,8
190344,10093,8
190344,6865,8
190344,32989,7
190344,9221,7
190344,6920,7
190344,6977,7
190344,24997,7
190344,6841,7
190344,11581,7
190344,29452,6
190344,6914,6
190344,6949,6
190344,20785,6
190344,13098,6
190344,6995,6
190344,29543,6
190344,6834,6
190344,17085,6
190344,10672,6
190344,25765,5
190344,22034,5
190344,25234,5
190344,10644,5
190344,11574,5
190344,7404,5
190344,6976,5
190344,923,5
190344,25438,5
190344,25170,5
190344,21892,5
190344,31430,5
190344,32408,5
190344,10670,5
190344,24964,4
190344,16799,4
190344,30521,4
190344,2106,4
190344,22352,4
190344,5444,4
190344,22545,4
190344,14764,4
190344,23037,4
190344,29457,4
190344,5180,4
190344,766,4
190344,33138,4
190344,5231,4
190344,15541,4
190344,5230,4
190344,25158,4
190344,11881,4
190344,23652,4
190344,25187,4
190344,6835,4
191113,30574,24213
191113,23605,1687
191113,6953,720
191113,6895,584
191113,6857,413
191113,6888,403
191113,23596,398
191113,17124,323
191113,8717,314
191113,11557,275
191113,6960,255
191113,15048,244
191113,6098,227
191113,17129,214
191113,2580,184
191113,11743,181
191113,28776,128
191113,6920,121
191113,12680,92
191113,6914,88
191113,23624,73
191113,11305,69
191113,6866,68
191113,23595,62
191113,24224,59
191113,4647,57
191113,20257,55
191113,25014,52
191113,6931,49
191113,6828,48
191113,6105,48
191113,6976,45
191113,31145,45
191113,11542,42
191113,27199,41
191113,17086,41
191113,6984,41
191113,28770,40
191113,5207,39
191113,16799,38
191113,11513,38
191113,6103,38
191113,4196,34
191113,18045,33
191113,15676,33
191113,22743,32
191113,25020,32
191113,17094,32
191113,17090,31
191113,6891,31
191113,9221,28
191113,17210,28
191113,28778,28
191113,6977,27
191113,7725,27
191113,10296,26
191113,10221,26
191113,7482,24
191113,3677,24
191113,3679,24
191113,7484,23
191113,3676,23
191113,24226,22
191113,24046,22
191113,23635,22
191113,15060,21
191113,26735,20
191113,12323,20
191113,20287,20
191113,7457,19
191113,6886,19
191113,5143,19
191113,12296,18
191113,17113,18
191113,17158,18
191113,23623,18
191113,98,18
191113,30521,17
191113,10397,17
191113,15067,17
191113,27778,17
191113,11497,16
191113,3742,16
191113,6113,16
191113,11069,16
191113,6995,15
191113,6959,15
191113,12663,15
191113,17160,15
191113,28780,15
191113,12395,15
191113,11067,15
191113,24322,15
191113,18054,14
191113,10129,14
191113,6115,14
191113,23614,14
191113,18418,13
191113,23376,13
191113,5943,12
191117,30574,3903
191117,23605,729
191117,6953,298
191117,6895,229
191117,23596,179
191117,6857,172
191117,6888,138
191117,17124,135
191117,6960,122
191117,15048,94
191117,17129,91
191117,11743,73
191117,2580,73
191117,4149,73
191117,11557,71
191117,28776,63
191117,6920,57
191117,20257,43
191117,23624,42
191117,8717,39
191117,12680,39
191117,6914,38
191117,23595,32
191117,4647,29
191117,6931,28
191117,24224,23
191117,18045,22
191117,25014,22
191117,17086,22
191117,6976,21
191117,10221,21
191117,28770,20
191117,11305,19
191117,5207,18
191117,6984,18
191117,27199,17
191117,9221,16
191117,25020,16
191117,6866,16
191117,17210,15
191117,23635,15
191117,16799,14
191117,17113,14
191117,11513,14
191117,22743,13
191117,12296,13
191117,6891,13
191117,11542,13
191117,6828,12
191117,15060,12
191117,4151,12
191117,6977,11
191117,17094,11
191117,6886,11
191117,28778,11
191117,24226,11
191117,15676,11
191117,23376,11
191117,17090,10
191117,17158,10
191117,28780,9
191117,26735,8
191117,18051,8
191117,7484,8
191117,15067,8
191117,7482,8
191117,12663,8
191117,17160,8
191117,12395,8
191117,23377,8
191117,22689,7
191117,10397,7
191117,25149,7
191117,25305,7
191117,7725,7
191117,10404,7
191117,6875,7
191117,6995,7
191117,23623,7
191117,24225,7
191117,27778,7
191117,11497,6
191117,543,6
191117,5143,6
191117,23614,6
191117,10133,6
191117,4143,6
191117,25152,5
191117,30521,5
191117,6829,5
191117,18054,5
191117,16805,5
191117,6959,5
191117,25329,5
191117,5140,5
191117,10296,5
191117,25309,5
191117,1026,5
191117,23636,5
191117,6919,5
191139,30574,66447
191139,6953,2012
191139,11557,1506
191139,23605,1332
191139,6857,1323
191139,6895,1279
191139,6888,989
191139,11743,756
191139,17124,662
191139,6960,647
191139,7457,618
191139,8717,546
191139,6828,529
191139,17129,432
191139,23831,417
191139,9841,373
191139,23596,281
191139,5207,259
191139,22743,227
191139,6838,200
191139,6914,183
191139,6920,178
191139,6829,175
191139,6866,167
191139,7404,162
191139,11305,147
191139,33114,143
191139,15626,129
191139,6976,102
191139,11590,101
191139,17086,99
191139,15048,96
191139,6847,85
191139,9221,82
191139,16799,78
191139,6931,70
191139,22753,69
191139,33165,66
191139,25850,61
191139,6977,60
191139,17094,60
191139,30521,58
191139,23595,57
191139,1691,56
191139,6891,53
191139,17090,50
191139,15285,50
191139,6949,48
191139,25034,47
191139,6984,47
191139,32989,46
191139,27360,46
191139,2104,44
191139,9844,44
191139,15169,43
191139,18045,43
191139,11513,42
191139,6959,42
191139,23624,42
191139,11497,41
191139,20849,41
191139,1128,40
191139,23471,40
191139,10397,38
191139,11505,37
191139,25033,37
191139,6973,37
191139,6995,37
191139,20774,36
191139,6909,36
191139,20785,36
191139,6843,36
191139,22689,34
191139,5231,34
191139,25234,33
191139,20824,33
191139,6948,33
191139,27095,33
191139,24960,32
191139,10644,32
191139,27535,32
191139,17113,32
191139,21892,31
191139,12323,30
191139,10404,30
191139,5161,30
191139,12296,29
191139,6840,28
191139,26735,28
191139,15624,28
191139,5158,28
191139,6841,27
191139,10296,27
191139,31155,26
191139,32586,25
191139,6886,25
191139,6836,25
191139,17103,25
191139,7852,24
191139,12663,24
191170,30574,1545
191170,23605,346
191170,6953,159
191170,6895,151
191170,6857,123
191170,6888,105
191170,23596,103
191170,2580,84
191170,17124,78
191170,17129,68
191170,6960,54
191170,15048,52
191170,11409,50
191170,11743,41
191170,9987,28
191170,6914,26
191170,11305,25
191170,11557,25
191170,6920,22
191170,6931,22
191170,12680,20
191170,12395,20
191170,9221,18
191170,1026,18
191170,8717,17
191170,18045,17
191170,23595,17
191170,5207,15
191170,17086,15
191170,25014,14
191170,28776,14
191170,23624,14
191170,6866,13
191170,6984,11
191170,24224,10
191170,17210,10
191170,11416,10
191170,6976,9
191170,28770,9
191170,10296,9
191170,11410,9
191170,7484,8
191170,10268,8
191170,98,8
191170,4829,7
191170,6828,6
191170,6838,6
191170,25020,6
191170,17094,6
191170,11513,6
191170,25305,6
191170,15067,6
191170,15060,6
191170,17160,6
191170,12729,6
191170,23608,6
191170,22743,5
191170,15169,5
191170,16799,5
191170,12600,5
191170,6977,5
191170,26735,5
191170,7482,5
191170,25212,5
191170,6885,5
191170,25086,5
191170,2573,5
191170,25085,5
191170,28778,5
191170,11542,5
191170,23623,5
191170,19212,5
191170,9763,5
191170,27199,4
191170,22753,4
191170,22689,4
191170,6829,4
191170,14764,4
191170,1078,4
191170,33142,4
191170,6891,4
191170,25822,4
191170,6995,4
191170,12175,4
191170,3742,4
191170,228,4
191170,25264,4
191170,4915,4
191170,4647,4
191170,13633,4
191170,23620,4
191170,33165,3
191170,5427,3
191170,17113,3
191170,2554,3
191170,11234,3
191170,10364,3
191170,22676,3
191170,24293,3
191170,950,3
192214,30574,3216
192214,28541,1363
192214,26771,326
192214,26837,304
192214,8717,143
192214,11743,120
192214,22743,88
192214,9221,61
192214,11305,52
192214,26894,50
192214,28597,50
192214,28552,27
192214,5207,26
192214,11557,23
192214,28247,21
192214,28538,20
192214,26785,19
192214,28542,19
192214,26816,18
192214,28556,16
192214,18045,14
192214,27398,13
192214,32197,13
192214,28548,13
192214,21411,13
192214,22753,12
192214,5090,12
192214,27199,11
192214,20774,11
192214,28235,11
192214,29190,11
192214,30521,9
192214,28561,9
192214,28564,9
192214,11370,8
192214,20849,8
192214,10210,8
192214,24785,8
192214,1691,7
192214,22034,7
192214,26897,7
192214,17213,7
192214,19627,7
192214,29101,7
192214,28555,7
192214,10197,6
192214,2277,6
192214,32130,6
192214,25287,6
192214,6828,5
192214,26842,5
192214,22545,5
192214,1642,5
192214,22944,5
192214,26884,5
192214,22735,5
192214,28549,5
192214,16280,5
192214,24960,4
192214,15169,4
192214,7654,4
192214,27412,4
192214,6122,4
192214,11376,4
192214,134,4
192214,22733,4
192214,26513,4
192214,24799,4
192214,22439,4
192214,28560,4
192214,18948,4
192214,29103,4
192214,3392,3
192214,22689,3
192214,21989,3
192214,27535,3
192214,14064,3
192214,25147,3
192214,32586,3
192214,1659,3
192214,18130,3
192214,12940,3
192214,1416,3
192214,22330,3
192214,20731,3
192214,1540,3
192214,487,3
192214,21953,3
192214,29418,3
192214,21948,3
192214,19530,3
192214,30825,3
192214,14358,3
192214,23711,3
192214,22310,3
192214,27302,3
192214,10923,3
192214,28563,3
192214,28241,3
192214,29977,3
192510,30574,994
192510,11557,119
192510,8717,63
192510,21989,43
192510,11590,28
192510,5207,24
192510,6828,24
192510,9886,24
192510,6953,21
192510,26138,21
192510,7404,17
192510,9221,16
192510,7457,16
192510,5655,16
192510,22034,15
192510,30521,15
192510,24012,15
192510,33114,13
192510,24960,13
192510,11497,13
192510,26735,13
192510,11570,13
192510,6895,12
192510,26126,12
192510,22009,12
192510,5640,12
192510,20849,11
192510,923,11
192510,33760,11
192510,17645,10
192510,17507,10
192510,5090,9
192510,18367,9
192510,5656,9
192510,18340,9
192510,22743,8
192510,1128,8
192510,32799,8
192510,18338,8
192510,5661,8
192510,17329,8
192510,15543,8
192510,7565,7
192510,28261,7
192510,15401,7
192510,5643,7
192510,11505,6
192510,17124,6
192510,18045,6
192510,20781,6
192510,32586,6
192510,5481,6
192510,29525,6
192510,15580,6
192510,31406,6
192510,16620,6
192510,11743,5
192510,2104,5
192510,25151,5
192510,17213,5
192510,25150,5
192510,6920,5
192510,25114,5
192510,30860,5
192510,17639,5
192510,10859,5
192510,25195,5
192510,31325,5
192510,18118,5
192510,22015,5
192510,17506,5
192510,33709,5
192510,11494,5
192510,17326,5
192510,5660,5
192510,33058,5
192510,22753,4
192510,25234,4
192510,11579,4
192510,5444,4
192510,18919,4
192510,10093,4
192510,6866,4
192510,12315,4
192510,26754,4
192510,20731,4
192510,12451,4
192510,11464,4
192510,8656,4
192510,7568,4
192510,16798,4
192510,17879,4
192510,10090,4
192510,17355,4
192510,24017,4
192510,10622,4
192510,25152,3
192510,6838,3
192510,24999,3
192510,33059,3
193093,30574,2747
193093,23605,311
193093,6953,239
193093,6895,237
193093,6888,168
193093,6857,157
193093,11743,83
193093,6960,81
193093,17124,75
193093,23596,69
193093,6098,67
193093,7457,66
193093,17129,58
193093,6828,47
193093,6920,42
193093,11557,39
193093,8717,34
193093,12175,32
193093,7404,30
193093,6105,30
193093,6914,23
193093,6838,22
193093,12161,20
193093,31089,20
193093,11152,19
193093,18045,18
193093,6931,18
193093,23624,17
193093,31093,17
193093,12165,17
193093,6829,16
193093,22743,15
193093,17094,14
193093,17210,14
193093,6866,13
193093,6984,13
193093,6847,12
193093,6976,12
193093,17090,12
193093,8209,12
193093,12160,12
193093,27479,12
193093,16799,11
193093,25033,11
193093,17086,11
193093,24224,11
193093,23595,11
193093,6104,11
193093,26735,10
193093,5207,9
193093,25034,9
193093,11513,9
193093,17158,9
193093,12163,9
193093,23196,9
193093,6891,8
193093,3677,8
193093,12159,8
193093,543,8
193093,28018,8
193093,257,8
193093,33165,7
193093,30521,7
193093,25014,7
193093,6977,7
193093,10397,7
193093,21892,7
193093,6886,7
193093,7482,7
193093,28772,7
193093,11542,7
193093,24382,7
193093,6099,7
193093,12600,6
193093,20785,6
193093,11148,6
193093,17113,6
193093,6836,6
193093,32095,6
193093,5161,6
193093,28776,6
193093,10296,6
193093,6109,6
193093,259,6
193093,28179,6
193093,22689,5
193093,6909,5
193093,14487,5
193093,16805,5
193093,6843,5
193093,2745,5
193093,12452,5
193093,5158,5
193093,5231,5
193093,3676,5
193093,12288,5
193093,20622,5
193093,11109,5
193093,25085,5
193093,6108,5
194755,6953,445
194755,30574,292
194755,11743,276
194755,6857,262
194755,25992,199
194755,6828,185
194755,6888,173
194755,6895,160
194755,5207,152
194755,22743,112
194755,17124,104
194755,8717,99
194755,6960,91
194755,11305,85
194755,11557,76
194755,7457,73
194755,33114,61
194755,6829,55
194755,6920,54
194755,15048,54
194755,22753,50
194755,17129,50
194755,2580,48
194755,19974,46
194755,9221,39
194755,6838,37
194755,6914,32
194755,6840,30
194755,5751,27
194755,16799,27
194755,26138,27
194755,6847,27
194755,6597,27
194755,6909,24
194755,32989,21
194755,8832,21
194755,16805,20
194755,15067,20
194755,18045,19
194755,15169,18
194755,10644,18
194755,7404,18
194755,6866,18
194755,12680,18
194755,11590,17
194755,3389,17
194755,25152,17
194755,25034,17
194755,20774,16
194755,6973,16
194755,25153,15
194755,5481,15
194755,3392,14
